individu,Dim1,Dim2,Dim3,Dim4,Dim5,Dim6,Dim7,Dim8,Dim9
159,0.6209270296264668,-0.8559209033727797,0.2828890346149496,0.4841860763095841,-0.04295892218716863,-0.11885555147567424,-0.24670235941603805,-0.17945606977473483,0.04711073749679813
160,-2.352180410486489,-1.223774764720689,-2.182089063354518,-0.22740577512344082,-0.2158168580492595,0.3867877829256248,0.7302286594885516,-0.1424585209187507,0.27775059325563506
161,-0.8788278125646591,1.9306960067608794,-1.9000644080995908,0.8680945842031978,1.6216689738890397,0.6119577390785654,0.6336826889864409,-0.5923939071431449,-0.17126142856051113
162,-1.473841971862827,0.4506425767718332,0.33663776729973455,0.8979411679280416,0.26883806303880053,-0.1714861328110865,-0.2263799059596659,-0.5560045062208169,-0.1730115479913844
163,1.0507453282692365,0.06669956997614573,-2.0530630096344646,0.6240153259091289,0.6710040546974599,0.8465728617806325,0.15187484401182502,-0.3484415977967669,-0.3265722534747722
164,-1.935880662355228,-0.7043232491379213,-2.618358957117538,0.8763586511745904,-0.5081361380251982,0.8482720724802295,-1.9607656711485673,0.5992352856144657,0.9624138331191555
165,-3.769908674400075,-0.41577587574272495,0.13862239861470613,-0.028648982455811333,1.0675897688496558,0.3307866279918308,0.43655884480963064,0.404607310567422,-0.367607551591236
166,-3.1423362068004463,-1.2985628098669535,-0.6678235875908164,0.7103144850253916,-0.2141189124890134,-0.6236798153541194,-0.34963660890245607,0.08097158422283342,-0.32138280917804307
167,-1.1319117547391677,-0.782669572690258,-1.071437695652061,0.140613598987234,-0.40451470313427784,-0.24924879473355321,0.4869580149651153,-0.03440782131258755,-0.022915629762810398
168,3.7926402292236987,-0.6696488304870022,0.7529557700253822,-0.5067443381118589,-0.0319051498863944,-0.22533013486966724,-0.1824371872616467,-0.05908505689350585,-0.016839845552059144
169,-1.6662720330878458,-1.6093165353986298,1.3402944447280212,-1.1226157001307757,-0.2836956335742187,0.17317344202039606,0.24690859047938027,0.7316102301538326,-0.43104763332662943
170,3.059325284361487,-0.7598940965187073,0.5903189944857239,-0.44499908460861504,-0.0007196767430344584,0.02766964554083827,0.01982620179223364,-0.011637850153016596,-0.02263442566190163
171,-3.3599744927375315,-1.1533699618749333,0.29077334217675854,-0.8534604559683447,0.3283647444373584,0.23918291899629718,0.4101897372352908,0.3323629988160302,-0.2702270486326802
172,3.498703556473469,-0.5212005694232992,0.6892586966806792,-0.5051257667860136,-0.23829756389846296,-0.5625939509517234,-0.0529418775484133,0.08421726371951259,0.05811808372556775
173,-0.694813443197405,-0.8675686282794032,-0.9882402562845336,1.0861320435638964,0.15700940150621995,0.7258505334040009,0.09339412777165515,-0.32689811367839305,-0.42876398139760263
174,-0.9416579966943899,-1.5361413203891867,1.612641828545694,-1.2104784517624385,-0.24359902576712175,0.8364639343541921,0.012220408242907528,0.6368196434269031,-0.2977139424971515
175,0.8850128084499544,-0.7434550076238795,0.7456622173701757,-0.7138060062829659,-0.5141190197590634,-0.08183802445566743,0.0584370605387112,0.24104760004463277,-0.19644348013266716
176,-1.0719689715504814,-0.673763121521862,-0.19234247149204695,0.6305348315850923,-0.37786956186877235,-0.0315731513062256,0.25771130148067395,-0.04372481318880115,0.15300180565166055
177,1.0168770994170282,-0.7375506510327734,-0.41225627687585037,-0.06650743847834097,-0.11954189239089587,0.27787756471582936,0.3231394095670677,0.020494324587311034,-0.47075191612323836
178,-2.652003884041969,-0.44081941041942113,0.47486075070243816,-0.10511649545383707,-0.07462933118761907,-0.04001780601790337,-0.3943892881737516,-0.5437683753914899,-0.31852461058669757
179,-1.6943859802601515,0.7718464153259258,-0.764182140700835,-0.5202816542831289,0.1457723115847969,0.09202278570411618,0.35512065375718777,-0.46472625832062614,-0.21667804458252454
180,-0.47621798942401544,-0.04485989000957771,-0.01843670406395067,0.3442156997855863,0.17875311348923092,-0.40773054496021666,0.2222257375533642,-0.3168032196288219,-0.22538680727283192
181,-1.4714100980103022,0.1855281474672426,-0.34407284035485486,-0.5489443243559223,-0.4985609158341565,0.15382939444018992,0.09291717878804241,-0.21927309594596014,-0.18991899313017502
182,1.2145021558076219,-0.21153211884577502,-0.08422785185465498,-0.3966938900176967,0.35661144492686586,-0.1707505387557883,0.007885696542203656,0.2636358087887214,0.11312451314632514
183,0.5322751121034075,-0.7580354201419262,-0.8263906971604092,0.14160618335109354,-0.1414576588476051,-0.21541282983983887,0.3928884053807872,0.17327827578385124,-0.09378605397810473
184,4.291167788910696,-0.3780741641033336,0.7574925465029647,0.506397581115984,0.15126385619966543,0.03526233450937631,-0.3403289032013875,0.2645051320663353,0.2886513342511205
185,-1.1511704113140693,8.40554522122203,1.3737576177729487,-2.252931078813301,-0.6709986052695892,0.12932079732439697,-0.006940783157803789,0.3010897687569239,-0.09952680946116717
186,1.6087554507189645,1.4504024039319827,0.48112407954719616,-0.9757743598343168,-0.17632266651746595,-0.24180919775580112,0.25340628302399404,0.3096856099958196,0.035954785110866944
187,0.3352710323878613,1.0772065286138541,0.07587252382260644,0.24766513616045283,-0.13125935734928057,-0.25831790714220426,0.6328800772357311,0.2576644599141703,0.12356741385452623
188,-0.7105661598928844,-0.8498453633232025,-1.4308247489785662,0.33651305726104747,-0.15667414892540987,-0.04049212858798643,0.2683745634557276,-0.11229222564927575,-0.558235698651609
189,2.429355548094951,-0.6967936759178988,-0.5144872870252452,0.1292528845037669,0.15222783593310535,-0.1669832946877267,0.6045545606684014,-0.015105736996939999,-0.08025520452965432
190,-0.7470351891406903,0.7534479080177765,1.2010538914736524,-0.6067124791650397,0.6640974039032582,-0.6067442813878787,0.01388826721766877,-0.3198854381614647,0.25380532530123917
191,-2.0133481547982357,0.08623968972684891,-0.6495692522705948,0.4699879787069391,0.39694300594210363,-0.5422975349786686,-0.06980466833152246,-0.25578737136000596,-0.19052193942983842
192,0.32646092799707205,0.7651519378903563,-0.5682129349623632,-0.41167451164901614,-0.12091007028222384,-0.3171892561839979,0.01837020139539301,-0.09811832025654114,-0.09491347167947825
193,-0.9417467285224614,-1.1143587024820407,0.47259938073470803,0.24839232870167444,-0.18272222007915478,-0.23316309206859012,-0.275735048986531,-0.383048192238137,-0.23839628587550246
194,-1.9671549904374854,2.0608713334567472,0.45671167150617914,-0.6333100608529366,1.0089235732509745,-0.7357399578881986,0.005256160397311106,0.021979131889673466,0.024564562880136954
195,-1.3342089781859838,-0.4858943767328166,-0.6861213651844374,-0.18896291665804604,-0.9477736607690742,-0.13076588280058868,-0.3439788646162378,-0.1890985823823043,-0.16865105766569433
196,1.1224689507071053,-0.8212260637588037,-1.0178775024094624,0.2523047249901252,0.02766885343828342,0.16192005597377812,-0.316016558314962,-0.05610866417334011,-0.19844290091756098
197,2.3526491212435143,0.5009033295071148,0.3248938782950837,0.2303664542658069,1.2660534921467141,-0.3885255599920659,0.02235729404153621,0.06557454024012864,0.025643151882967816
198,2.108478746807481,0.4497371851929632,-0.734769322063651,0.9449243928519399,0.5180189940648646,0.37917307036256626,0.3545016305452137,-0.26829764449752136,0.02205409180770845
199,-1.3429905077382327,1.6736650228489547,-0.36403980727344415,-1.049317373322943,1.3962360117478558,-0.5870675426112171,0.1164902916150868,-0.13060115332523242,0.16011072535612106
200,2.650308434751435,5.94772418387534,-0.39269301599342293,-0.5964554982298387,2.450243890054645,-0.06351304361430414,0.2222784271148643,0.2112875291693745,0.18522367383677033
201,-1.0143922823606464,-1.1964164651891438,-0.6171123924684581,-0.11319825703663182,-0.16706560375780696,-0.1307864397425983,-0.12309158425381482,-0.35790244875706356,-0.2329260987801846
202,2.6957552343394604,-0.15657857741544529,-0.752767442785025,0.1440489566873585,0.2806767521237448,0.16561696803950557,0.20341614691975526,-0.014506878239111428,-0.08506467449826757
203,-0.7084950686721607,-0.11092290394754917,-0.17753011688815806,-0.546475625487506,-0.18999893802109766,-0.5819799560361811,-0.12535867342090548,0.16174086233588855,0.07002243794949191
204,0.7283734885870111,-0.6416306275060858,1.492921239691995,-0.17952475749865443,-0.5559221191054515,-0.38298884163023245,-0.1521341815207389,-0.049066720481683104,0.25191066240092774
205,-1.5825439188459347,3.199145962768842,1.688353307072457,-1.5538791202652311,1.0662133291088725,-0.20973938270581038,-0.36569939574055327,-0.03170784848516197,0.23383884722188367
206,0.18260894889587911,0.26033117680900264,0.15995293257166537,-0.7624045554986395,0.1311888621402859,-0.16647896917441432,-0.24741916845708742,-0.11430991703631872,0.13504263413940915
207,-2.67757711279485,3.404038822114425,-1.1064977081698846,0.13263052198483347,-0.509531208370371,0.16801922811953712,0.25896447800035216,0.15651662841720299,0.3007604388268251
208,-1.509588616120389,-0.6593218121553959,0.2664290426555159,-0.7342498800137615,-0.4474930882980907,-0.2970596435932447,0.06468046787314934,-0.12061702832143648,-0.08712697348621859
209,1.4657057683746895,0.5137790163471414,0.4138273918835623,-0.7471207578811331,-0.4741141567444191,-0.3675396140379842,-0.09102740646187928,0.09835614082613597,0.2332886168073978
210,-0.18261015722550794,-0.3637627345899345,0.24683654100631777,-0.6278947723595852,-0.469240418360895,-0.3327430709991236,0.011483131166985875,-0.036114060656932574,0.2506878978445035
211,-1.3727763317696389,-0.6774525268841662,0.8138646808717279,0.03099110251042802,-0.7593961196444525,-0.34181045826382644,0.024059813886816488,0.016470383853608966,0.14196730426871967
212,-1.1905982329924558,0.633794916042596,1.5449762903731137,1.2948626235975254,-0.3712985081420753,-0.19781146165399574,-0.29467702101817367,-0.0969516053424179,-0.061137508527815444
213,0.13964189961307027,2.4347880162340703,-0.16630871263921918,-0.14924538928378514,0.9717049517721236,0.0450267721824725,-0.4574620640228607,-0.18451016616188307,-0.03155645237827188
214,1.1978246701732442,-0.8757901087159772,-0.5613041337425732,0.021175174999853483,-0.0474174323652023,-0.16890476379889227,-0.2390372075006734,-0.08356406748398966,0.014806511610647709
215,-1.9614489770152674,1.6531956957545926,1.1336437801220778,0.14289646602855385,-0.16669384397213455,-0.3825525263211796,-0.6670602471287855,-0.21232907638375528,-0.14599439207815912
216,-1.0300765996729067,0.8772201534274325,0.0927861420258787,0.03693454295470515,-0.3950149807043232,-0.25089073034409654,-0.5364701187595156,-0.008663118957203475,-0.25564423606843806
217,2.525451018980713,-0.11803214896310758,0.29528299520709983,0.5410924240156348,0.21583047842246367,-0.22082706981014275,-0.08255808202804031,0.30914012217126113,0.39573741885286373
218,-3.166202712262898,2.8023828181922976,0.6057444931153168,-0.9228658807859176,0.04445213237765915,0.14198757355636152,-0.2672710538560235,-0.007083186928604864,-0.4461235479630252
219,-2.66760013108529,1.4256754081246719,0.6707424844621603,0.38765806823448734,0.04746342917026055,-0.507948524109667,-0.3777296850293803,-0.3344540375155191,0.06886323396989591
220,-0.9080497224127971,-0.3871376767166407,1.1886230196694532,-0.3069951529313897,0.03567511302165741,-0.535052032999472,-0.1993781088913382,-0.11277285789957352,0.24114149408341937
221,-0.25324210717416606,-0.6311781578682607,0.4016725962820295,0.31555302971279275,-0.4655801139297222,-0.3459239362241429,-0.03997773741578116,-0.07135005725415584,-0.19862775582048228
222,-2.1239339019345747,-1.132917715002066,0.6388346457006695,0.06662930463002925,-0.4437536975772528,-0.2182770900889227,-0.2120735997464968,-0.2836010994245826,-0.29243826082429797
223,-2.3963636884155997,0.09203991877626926,1.8978844383657452,-1.0794488872965602,1.4365001803663777,0.1896052840944534,-0.15704476112925356,0.4019216832306074,-0.05196440632777683
224,2.3713847855254375,-0.4035741693491418,-1.273258022806678,0.48445093737447426,0.015789104048704296,0.10360954871822708,0.23658314351173465,-0.1474489438389004,-0.08248860506871168
225,-0.8151988077724952,0.5862345039962242,-1.0059852846066684,1.5822817076553168,1.4820278605334074,-0.15431161720196693,-0.25092638333513856,-0.25320454581973434,-0.4246336104167352
226,2.438464077115034,-0.2938491704668125,0.521117472779025,-0.6260103818465856,0.5085993566665964,-0.2190543110676737,-0.11939833698077972,0.0003992968238103589,0.3136734792156182
227,-2.963824946176022,1.002659032994209,-0.5628012392869156,1.3319900200681742,-0.8063554176551003,0.2412190660446088,0.2557923268726836,-0.011084679472824297,-0.12050336670892348
228,3.7791989770065917,0.7119491861135059,1.1098147375355003,0.12019492597450637,-0.48256145441144005,0.38400423263335726,-0.05870737691772016,0.23335614894624038,0.4279103054955669
229,-0.34926312161063683,-0.6638355524308645,-0.7812236483511222,1.0084372976971012,-0.08805934589112596,-0.03331296259252373,0.25031612532440023,-0.16012690024148682,0.17909308900874976
230,-1.710947445151137,0.6502773293565552,0.02275598876451099,1.2293380803900995,-0.9021043787636118,-0.06158705996932554,0.5961066311068437,-0.25043237888367953,0.07454617347028665
231,1.6085055493450027,0.10060958740729896,1.2610238374657148,-0.05329067867553816,-0.957911728569632,0.06562240911622903,0.14216918208614496,-0.3447827854130524,0.13861093128069327
232,0.9845320908641503,0.6209554565859717,-0.3970288160766287,0.7006081625110858,-1.2024375595336376,0.46234406419623314,-0.3777609414157077,-0.2338812837199413,-0.27162626774602333
233,0.3484720014482747,-0.518936018425917,0.22113284528166913,0.49287108343271546,-0.36623255819302836,-0.138167868815411,0.09524999027581256,0.052736123129788225,0.13391588239759253
234,0.044323213067022055,0.311911569369443,0.696372111376932,0.12602506542848596,-1.3079475766894595,0.3941217105398298,0.18174334147339868,-0.05874921707097012,0.12766509559110456
235,1.4747182538524437,-0.6532021965578426,-0.5038704865231394,0.030264729918531404,-0.10286589859683244,0.22550846276857597,0.3050137100893529,-0.10056610939885299,-0.04180808985823612
236,-2.508328929629878,0.5625890063365415,-0.8061232342358979,-0.3079685314637263,-1.4535186149634527,0.4723996738439754,0.4652883764849182,0.0366955413282037,0.04444966449417866
237,-0.22376466707635043,-0.19838327533852324,-0.21477418641319368,-0.3189156974510399,-1.004254525042211,0.2987059668875529,0.18296515664884222,-0.1920125984940396,0.18805986563081967
238,2.6275843657188167,-0.287332400413688,1.04001020199864,0.204190819779596,-0.30493344762253355,0.2967326220451143,-0.09780093998395421,-0.0064538601841658706,0.12323893017208246
239,-0.7532693769039597,1.4341817881845984,-1.7885393859961243,0.23207823060842162,-1.1145097309150667,0.2908821347275741,0.6409629106143686,0.12035141278962187,0.15765850120334154
240,0.7124241342463398,-0.37051343394901776,0.22223086453135552,0.45184191851877076,0.17462315240415835,0.3719326533092313,0.05906419524767349,-0.13780417297348727,0.12846308789888303
241,-4.247394789311589,0.8314550311172751,0.23183893950061296,0.43657981546778457,2.294845948433952,0.3314200891894461,0.03774706363380454,0.434927663970395,-0.6278340190994489
242,1.4494695602544867,1.5859792150901393,0.9925714763933925,-0.3352694625692371,-0.15726280139110513,0.04656609608821176,-0.20617320844404455,0.08267740706014753,0.09502299604405656
243,0.023989932745822905,-0.7088589909871157,-0.06557403673758623,0.5967132502344704,-0.24586626569440378,-0.28484580137974946,-0.2902547514498729,-0.13565149467101414,-0.03834955079816706
244,-1.671027163824902,-0.838083485306485,2.897674548583589,-2.2662592030418147,0.5096953187848073,0.32885029788220255,0.23471448968467798,-0.4460952718760744,0.4355602457533507
245,1.3583074316958408,-0.9124637534485431,-0.10309706253612529,-0.2185038094294403,-0.04373077697631389,0.5854605886767017,-0.4241727267623691,-0.22927895034545648,-0.1715095261603913
246,1.705149132252822,-0.3840944364985175,0.3584806972393667,-0.5642651283433417,0.5397848298099561,0.033945469342831755,0.0828650520731007,0.04784650356429948,0.3078788991057757
247,-3.302483390058047,-0.11317095223160765,2.252486416787977,-0.3086153711642274,1.1972902349197445,0.7973101171957074,-0.037819586734626855,-0.7940240328587775,0.049482517136035645
248,3.7864623485352844,1.0561909506876257,-0.6571395966373417,-0.0783927668605828,0.7067616305130314,0.1956375488159866,0.16355436105662116,0.20626555156494236,0.2402167429246799
249,0.05393531560840669,-0.15997168330680198,-0.6668264287048982,0.8913020354356658,0.05475557724491081,-0.6300885967299005,0.7615551749177719,0.028366122055498832,0.2933245462637911
250,-4.30980366705633,2.6167338971003176,0.7593167285680428,3.902980806851542,0.44856575928309594,-0.46956112686025336,-0.9340792741570542,0.1287505543066001,0.1423552097143015
251,-3.466620227761206,0.49509064534906394,1.0880925791119875,0.21648894677881692,0.0853403334170964,-0.7351948940178669,-0.5608883982136268,-0.2142352814141292,-0.4177067902237419
252,0.8655116680577599,-0.7857604392327441,-1.6038192933530775,0.5806392942107906,0.07735430228022627,-0.17181908498720072,-0.15019921156846283,0.2236284358431473,0.12569176627195608
253,-3.5085239375310926,-0.027785657217889365,-0.6269738631900084,1.2628271643182434,1.0464433168838954,-0.6942631576325289,-0.4485480749915772,0.018982990339268573,0.04552718013280663
254,-1.5798692305934452,-0.16085073040254022,-0.7935487058745646,-0.2671284631272111,-0.19735928732899527,-0.8034228686525725,-0.17137230311772533,0.3332205335732918,0.2430010894307228
255,-3.4658153019710745,-0.16644157783693747,-0.8909577794561676,1.5533291754952139,0.1317820459746113,-0.5220918779861132,-0.5603487035562182,0.28769681782878553,0.03297995014036354
256,-0.2443002310648292,-0.9978672832470067,0.6430044213118151,-0.8244235391249677,-0.019663340847700096,0.050836070092173696,-0.7471984915697626,0.0938953179831303,-0.029783241224667217
257,0.03772942878147769,-0.9268006067322895,0.13173797985864222,0.4766851699102106,-0.14048249601934262,-0.8609814383086373,-0.4002504299372985,0.04980807710348346,-0.38444747968691956
258,-1.9631846090069505,-0.9879445829059158,-0.2960418229494728,0.6099039477108649,-0.31380342145649076,-0.5317446514110524,-0.03889994180080909,0.17688041398239265,-0.08685989316357232
259,2.1060064188653707,0.13105745730819238,0.8514229526584555,0.18118664741878682,-0.14868678701877294,-0.05943310703461231,0.6208942473583303,-0.22104990523246465,0.09919596069956552
260,0.008126822919465839,1.0697021209683477,1.0574703783491306,1.6672837398239562,-0.3381506309327943,-0.45295510258870325,0.4558096921422894,0.06623559638288969,0.07799021563743418
261,2.7800400038277,0.5928156690085301,1.2059023974471792,0.9402546196485064,-0.24779119886892692,0.33827767271621034,-0.09544408336066289,-0.0017856494701048876,0.08224249183771451
262,-1.7109941167893095,-1.0285380308183987,0.7083695919639369,0.14258880277382716,0.37356274754984914,0.6881353584511236,0.8878364524217599,0.9254936735833333,-0.34890823191222736
263,3.218857602796834,2.069244395243647,-0.10234036892140769,1.5257943302330355,-1.2494458636494938,0.31510290391131823,0.040862880178019284,0.20859317424505375,-0.10248632359248949
264,-1.7843403296669325,-0.5482943263934755,0.41891583205287003,1.0846907236496852,0.058850738430295944,-0.3141232194526241,0.003027207779381,-0.2190864302547643,-0.20813598705330555
265,-0.10626890615181388,-0.2735012522266686,-0.3909473365285364,1.6877607344412648,0.439265811874804,-0.060790708103691304,0.44486499808517116,-0.13744552698812362,-0.02778032723187332
266,0.09615417998653854,-0.3661291420095702,0.9298405908903278,-0.07426920866821492,-0.21566143324891607,0.4405745702281189,-0.5458981074895821,-0.42000755112545307,-0.46080009441104763
267,-1.2906574474219907,-1.1338436060818073,1.5117457415555924,0.7585300559604031,0.10370766192220242,0.4331935797213947,0.649239784203138,1.1283303189830047,-0.5424398533152538
268,3.293522664370738,1.8053419676004432,0.40299482328697195,1.184733188507935,0.022872834935833627,0.155786115428723,0.12354442492019725,0.18697491463641353,0.15392823867093544
269,-0.534797652145674,-0.8442507509335107,0.3427605267585566,0.3487762647392431,-0.2575855105867345,-0.5567831264561889,0.42823597621592935,-0.39773843546731397,-0.3660870953551531
270,-0.7343470164001756,1.0677555163605352,-0.008950825673819936,1.0945343829078609,0.5774232157348501,-0.09040120581122066,0.4318195602446023,-0.2697611647997782,0.12623923952669786
271,-0.6434832175793394,0.6115877041121581,0.7078161913201066,0.8861386920219939,-0.2739053861450092,-0.5707432228908288,0.7387354848488868,-0.17471107774402278,0.08740087831931946
272,-4.4041011199657065,0.09243318889073283,1.5087254949791435,-0.02654777036893814,1.5326787605595416,0.11239686389935918,0.54470749666703,-0.5205255861761581,0.3755137328481666
273,-1.3839503952276229,2.774440427086492,1.2337365785156336,0.8663761502143178,0.960555204670288,-0.4016819058056282,-0.162502946678964,0.020432434165761237,0.13770447302308048
274,2.6068858854628023,1.2862124093327527,1.2725118574913785,0.5587754835842319,1.24223061139807,0.1983553073460388,-0.2875405809641468,-0.042067202312312854,0.13650480810668955
275,0.3942956512961185,-0.27397998910419813,0.7897313117115072,1.0391141897759082,0.14454162986801875,-0.054834494068465765,-0.2535203505647153,-0.08108206482239745,-0.027145798070184367
276,3.340820664867634,-0.11806013653615369,1.2214835473665588,0.1038723713173206,0.22409271483784832,0.0181002327980041,0.25626615058393776,0.02300885345770364,0.16355915214388733
277,1.27758333336011,0.03607043689273369,1.7920273497707062,-0.550770296758496,0.5145073027577615,-0.3319652671606461,-0.2425661522182093,0.07249425196678831,0.2672035492415534
278,0.18676947073685304,0.5490906508992862,-0.27681288860053554,0.431477880630448,0.36575267538603534,0.03494268914780908,-0.11389518669700141,-0.02889313363613441,0.0023154651764502304
279,-2.26300562797311,8.10523423939578,0.051581609519378416,-0.1024996150074536,-4.602366266164241,0.963308308464317,0.3256201470528864,0.0397884249694386,-0.5397183780830352
280,-1.1081896219584868,1.9364044242829528,0.7347190397383815,0.6071636479315737,-1.1554438742886095,-0.17740525410189545,0.1628882415903422,0.11985341771103722,0.11151296424380142
281,-0.6636339951953133,1.1479882474233774,0.960765093281583,0.7725414743568848,-2.0189601629075034,-0.06481224534142468,0.24023022917532377,-0.01693048389623399,-0.18500597774815028
282,-0.5357190294768908,0.7238404755230563,1.440441750241642,0.46729704036424746,-1.1662491823335213,0.29837987466572763,-0.2607397530903532,-0.29306160334395304,-0.36751026408633264
283,-1.1862390971844041,-0.06637184105120651,-0.34286269769780986,1.5719618920419016,-0.6319715805713052,-0.030296998694279462,-0.037716021825259474,0.08066835762692033,-0.22721208269870208
284,-2.2563622917823443,4.565916485925022,0.2653974252974598,-1.0067373854263917,0.245784855696803,-0.03994077920001996,-0.35822718179083446,0.1510581749403521,0.2281158294705934
285,-0.37421012703355455,3.2031143530465207,0.7397082005314514,-0.8216756245229899,0.7747993725813692,0.11256647103817569,-0.11402230918524306,-0.15748026022141393,0.28599744232687724
286,2.68574534979482,-0.24491748526964768,2.360369941633,0.360516359767287,0.1894324563482911,-0.17979748856852906,-0.24954192967806266,-0.07322673152274896,-0.049006606371390156
287,-0.3873630570789158,-0.5319100811511877,1.1375679701683479,0.8652032808296826,-0.4765789080079871,-0.5852065958319569,-0.22469086673576474,-0.07128618210960973,0.0968632959573164
288,0.2285991657352071,-0.5160335429711711,1.6980937959467435,0.5838329993479956,-0.5306513144622506,-0.44022541104071444,-0.5102711146503541,-0.13687393914064502,-0.0076535384318630936
289,-0.32838328311117587,1.0039545768422449,0.5583060408608647,-0.32531771296982187,1.2606245760279813,-0.4838522004456333,0.06064322898767523,-0.48065853226840427,-0.035973089736445814
290,0.07663723029079232,-0.7015161281857261,-0.04357051552525605,0.6323478897464752,-0.1507953643255563,0.25094789615455926,0.053447917143401996,-0.27950592184306267,0.1403013591927448
291,4.982576545537069,0.39807781193159164,1.017223224727762,1.2942985067492128,-0.13903060647000934,0.24580316407147995,-0.2449530956331739,-0.027384400035747165,0.07672896686788226
292,1.0556801058592724,-0.2074891889141165,0.15643727003292834,0.5511239874471904,-0.4493814270631848,0.17451914351953288,0.2639898170648902,-0.11121087103486194,-0.07732235653404083
293,2.2315180943741173,0.12437492947321989,0.633792785223222,1.34464776283377,-0.29649600701299783,0.1995962224798262,0.19664531498642743,0.050280513708335695,0.17476378815123564
294,3.260291486932999,0.4306542307572231,1.6232595927647444,0.8241159592916327,-0.6798796951833479,0.29824391579863285,-0.12954434478301918,-0.2649384626912838,0.2494906951179732
295,1.6651579552919538,0.6127642836227444,1.8270215048915335,0.5181443530240867,-0.6738183748266489,0.031899140519102254,0.059035041349783234,0.07807003405384892,0.2409265824199325
296,3.9237468177348065,-0.5120370804343825,1.3223637096410588,0.18862868131855318,0.09163487465247834,-0.006230613332262157,-0.08630157498247995,0.14109385132039437,0.2387139208876809
297,5.26917393909302,0.3070457024521566,0.9708048645080729,0.4168711122814066,-0.29500773379987755,0.21491692304991836,0.056811923959251394,0.23151185949517863,0.23573792490329853
298,1.987772200530298,0.25456788002083297,0.8022211035052863,1.2059914303175336,-0.5479160476239265,0.05916554007692647,0.12825361336589428,-0.06094464706951376,0.22654828911246208
299,1.7377885215147502,-0.38482276119638176,0.7394935125737003,0.3511669127241629,-0.24845430650445877,0.3916050269710081,0.33377642390075496,0.12353609782648989,0.24991187604312573
300,-0.7639656550245103,-0.6855194112030323,2.521119910085168,1.0782540781556964,0.40315841717941775,1.0393867643992363,-0.002610440494395644,0.7884963835260401,-0.5183833419923265
301,-0.007309754077559355,0.014437548959906576,1.6549620754488008,0.6097172608581262,-0.9386728744115393,0.09537654034564719,0.20306055294701816,-0.03280818536607265,0.2567558224654529
302,2.9711396041930107,-0.47274260985241334,1.6610291367994825,0.8874540867368284,0.11380177666608249,-0.04360912607697044,-0.0949855300506129,-0.08994661075964283,0.28663644827343576
303,4.0356244094629945,0.17290519348384928,1.5706742755797338,0.9429411252305304,-0.27832145484717813,0.3889234463246187,-0.43790616847365144,-0.037834698240246725,0.28590319497058886
304,1.1265738517959218,0.5914265940284076,1.4785896533518637,0.7361741295547549,-1.217097872850271,0.13785225194134867,0.22242905164372342,-0.08507131405333364,0.30765771543107767
305,0.2969026293301125,-0.9192794154593673,0.31077277934163816,0.49006679161454614,0.004475439075502811,-0.07583509543769447,0.09718176788784837,0.13947361259575336,0.09244027729506231
306,2.7586229583485427,-0.6266127970104842,0.9805700622705548,0.29086947068750074,0.0757671544084034,0.3948803338840182,-0.05151703691807195,-0.3731196132399776,0.33465831162552767
307,4.786832377836961,-0.30872107240957086,0.8679833942902726,0.46286492286423353,0.17633259734313328,0.1692775220578413,-0.2953340766573359,-0.04212299896035998,0.13129098426949387
308,3.1319396850360706,0.1559401725626974,0.6050502510191952,3.344436264541651,0.5286554118192628,-0.07887641093889408,-0.1014299969304026,0.06151633636185963,-0.05743690384321459
309,-0.18258975754635487,-0.41604673185123386,-0.431733771660557,2.760454309400406,0.42745175928705376,0.49260377800428223,0.489561483333706,-0.3660050893808935,-0.13047470501091163
310,-1.251335787604191,-0.9344258532469595,2.196750654915133,0.2671392004103588,0.28880585811060877,0.20146458613104332,0.7292957485549785,0.6229226287714588,-0.749589294207829
311,0.851995156679451,0.252228308117494,2.1665587727327416,0.27648681494276006,-0.5992848482192262,-0.5725832535580546,0.25933296416502566,0.12316333084327458,-0.18305945142396565
312,1.5891217611921682,-0.6211479768641733,1.5750166680868647,-0.21833793622423603,0.22335133222760956,-0.21301097501463964,0.1293465735078852,-0.03308621019688161,-0.22093307303420237
313,-0.048732262368907396,-0.5432160385700514,0.3334658752391696,1.3244421832557238,-0.08665960288290245,-0.08858499937863784,0.07208114687985902,-0.3170490761925511,-0.4784063789063714
314,1.633584932049652,3.3163114887757534,0.8819630275684603,-0.6506478049162642,-0.025946959142047674,-0.07878719866956004,0.2938455767207058,-0.12648489027527438,-0.4150150095602119
315,0.1142270532264277,0.6658550342825429,0.8675567552843129,-0.14994534204497426,-0.5882303395306763,0.4822879033393559,-0.14361888215917193,-0.16143274476224062,0.022328727744706334
316,-0.5400165064429663,-0.625626782531237,-0.6176441945563633,0.8722905845037029,-0.2536248356401621,0.15848688642412964,-0.2394683262251856,-0.010720277734075787,0.0709950400314095
317,3.311284995144766,-0.5394170786212905,1.5145506838211782,-0.008009960747044362,-0.18317576573898028,-0.4309403209454396,-0.6276207933003873,0.17292819202861806,0.30302068322928516
318,2.4977143622947486,-0.5052664711245297,-0.1748472608381052,0.8899787291600775,0.2428889163581183,0.28094325275097565,0.24104342013314248,-0.11516079111266493,-0.0740181885520814
319,0.47010820211720744,-0.4849436968832448,0.9856685966763634,1.011419433481831,-0.32501494701608696,-0.5045519667128316,-0.5229646799550894,0.35139429452527554,0.02241165715386133
