individu,Dim1,Dim2,Dim3,Dim4,Dim5,Dim6,Dim7,Dim8,Dim9,Dim10,Dim11,Dim12,Dim13,Dim14,Dim15,Dim16,Dim17,Dim18,Dim19,Dim20,Dim21,Dim22,Dim23,Dim24,Dim25,Dim26,Dim27,Dim28,Dim29,Dim30,Dim31,Dim32,Dim33,Dim34,Dim35,Dim36,Dim37,Dim38,Dim39,Dim40,Dim41,Dim42,Dim43,Dim44,Dim45,Dim46,Dim47,Dim48,Dim49,Dim50,Dim51,Dim52,Dim53,Dim54,Dim55,Dim56,Dim57,Dim58,Dim59,Dim60,Dim61,Dim62,Dim63,Dim64,Dim65,Dim66,Dim67,Dim68,Dim69,Dim70,Dim71,Dim72,Dim73,Dim74,Dim75,Dim76,Dim77,Dim78,Dim79,Dim80,Dim81,Dim82,Dim83,Dim84,Dim85,Dim86,Dim87,Dim88,Dim89,Dim90,Dim91,Dim92,Dim93,Dim94,Dim95,Dim96,Dim97,Dim98,Dim99,Dim100,Dim101,Dim102,Dim103,Dim104,Dim105,Dim106,Dim107,Dim108
166,1.2601052651213975,0.9511776318952224,-0.09242014386222408,0.3308312240734299,0.0995641934970336,-0.12149765582610249,0.3274232504346239,0.21848032736302556,0.27279207093165597,0.12904374126897253,0.20490305523711969,0.06411230962263954,-0.3233972160382076,-0.27718736522481896,-0.1824755253048818,-0.1291131447883641,-0.7012236644315668,-0.0031548594462786827,-0.2605834687160163,-0.024014488926773988,-0.01427326848242133,0.21775675360798344,-0.18468726598277826,-0.7217529211575398,-0.07425493085927834,0.27987401994703653,0.4815139634886086,-0.21690962540752545,-0.05680598413628661,0.48103205571150787,-0.16468427582572132,-0.2815541549713705,-0.06326383876002692,0.20242361721681598,-0.09024078235259574,-0.017158364821196554,0.12167851232039827,-0.050911596278733165,-0.05106152984919086,-0.1403950374490915,0.13394907051775973,0.07254796851294483,0.12997051538429613,-0.017945576935661532,-0.24984853843576388,0.031016223061862885,0.02343320804433894,-0.1360455632614606,-0.2885864708658543,0.044533648711737435,-0.008302545678079863,-0.09505394924180026,-0.03235951816228514,0.008738403169582869,0.04006170327748106,0.005320748683015205,0.13318957860937541,-0.24499215648626121,-0.007654295263709175,0.07030691230418153,0.12154208671293734,0.07927687901549214,0.17622965587428988,-0.2557236118533725,0.14312686288689022,-0.10949019185914871,0.23398760538471133,0.027927053893300566,0.08800503483304681,0.14215599401069784,-0.0806834223209568,-0.004761473320061305,0.0347775085135176,0.01692627872909515,-0.013712272015407374,0.08260363726497133,0.015917433783410477,0.004183561875610647,-0.013761832406171485,-0.9804943791207666,0.007026201607790175,-0.007485280258220355,-0.010349209600146835,-0.003346840371115887,0.010563953478217869,0.021217062301048913,-0.006271182046736529,0.0018523978786342727,-0.005207580769503614,0.028953769841966872,-0.0034972096153671984,0.013435182889364874,0.04080711795997284,0.0024900013963174215,0.007342180568525524,0.011611988336534028,0.09095462398631464,0.004027487255725713,-0.019019453991519653,0.02664947885239116,0.007069855230254845,-0.005113336012052114,0.001107620072982635,0.009208344441255019,-0.032466708740505584,-1.203171967425343e-05,-0.01901227826320635,-0.0027010948382209187
167,0.5320186519152049,-0.11269653869579381,-0.05073749680637192,0.1690758576367421,0.12067477987439287,-0.44472388878091856,-0.42348014452660077,0.25119211509792605,-0.16031812833532605,-0.16528975576733282,0.32441865169572803,-0.02428100180897364,-0.0727774998270084,-0.05206224787853379,-0.10253551738697488,-0.28312148869287657,-0.2145782410638119,-0.27198022164743474,-0.07114764627546027,-0.13290735212697427,0.3811739435561402,-0.4512012762589095,0.02950773744152271,-0.3321059474924418,-0.15832982469047086,0.1984376193529016,-0.2542275662496751,-0.14503659795347626,0.36860265726641,-0.1332636906812551,0.09523723193216857,-0.1388636092549112,0.06358361243829104,-0.08685170669104736,-0.08618834221050294,0.050243415651028335,0.08411133262931034,-0.037144927511399965,0.20707921466078438,-0.04721710082670167,0.47017106774011946,-0.06798327694198754,0.26392782416209837,-0.0910021383079873,0.004383758232183501,0.11657323708386727,-0.14383840574435083,-0.13341000297639583,0.08960491440868093,0.1427889314822663,-0.024140175033406073,-0.2781333571000613,-0.050950800297600886,-0.24982547302611605,-0.03558703067962259,0.2435868025628104,0.036450374911935576,0.08765491688586867,-0.041923884717296814,-0.10240300829506194,0.043009930557686794,-0.023963806548397203,-0.009779706575410784,-0.1400379038909518,-0.020479658459148724,0.08518704764016555,-0.10017775084818091,-0.08692164167895265,0.03995733469251544,-0.04981255737378095,0.04638591621059392,-0.030569530800134193,0.021149310114546252,0.03049628350494029,0.010803286298983465,0.03395456355175618,0.003549160601591918,0.011790183286201496,-0.0008094573796306445,-0.9804943791207668,0.007026201607790357,-0.007485280258220421,-0.010349209600146857,-0.0033468403711159563,0.010563953478217876,0.021217062301048865,-0.006271182046736272,0.001852397878634372,-0.005207580769503697,0.028953769841967014,-0.0034972096153675215,0.013435182889365394,0.040807117959972716,0.002490001396317679,0.007342180568525577,0.011611988336533988,0.09095462398631442,0.00402748725572561,-0.01901945399151981,0.026649478852390912,0.00706985523025489,-0.005113336012052241,0.0011076200729826361,0.009208344441254986,-0.03246670874050538,-1.2031719674077619e-05,-0.019012278263206325,-0.002701094838221041
168,-0.34611641332091375,0.05937337279810474,-0.0357415378419569,0.1406057830772841,-0.2425352269052839,0.14404692562758067,-0.15437228398594466,-0.04106305078786889,0.02098352905143975,-0.23318023421261427,0.06279202560823645,0.1844686432419695,-0.3783596994477995,0.19465327154571924,0.3199489113110939,-0.07728383145484985,0.07001286652968901,-0.3147591182709317,0.28810662738410864,-0.18432053781500696,0.20007267843387194,0.1183817571549783,-0.07618647208110126,0.06215818036350249,0.0002576213294368036,0.10733016422698527,0.06852914302972739,-0.09119542096453681,0.045238381534116384,0.1771383713853619,-0.0786407709064266,0.011897762878696193,0.11810428675444674,0.030658554294844965,-0.3322363614806016,-0.042351917578017595,0.3157141835050578,-0.16069711265681333,0.1557467246634818,0.05641301229385869,0.11200402071201096,-0.19686273240314767,0.12031260226749922,0.16988188306374358,-0.07017589464220361,0.03301925978328868,0.06948920183910172,-0.03312285197338894,-0.015197790639067229,-0.024159924705183387,0.21971037555017195,0.07218693404889474,-0.055995877207123367,0.04557675854931239,-0.08107909608425126,-0.2505615238992895,-0.10239175308002942,0.13313557561708675,-0.16949266507213728,0.04179148175586651,-0.03032991689885223,0.05924486836058277,-0.07210768184803658,-0.14139087549404925,-0.1403744655133402,-0.013749536067825046,-0.0305342324245481,0.07042413452515701,0.06644306455414249,-0.052215284736905385,0.024568367949995864,-0.017450474551172237,-0.06975024511950427,0.04462423892299696,-0.0020170090914323276,-0.006328454046512328,0.0020614497253424744,0.008097934683172362,0.010099475934333274,-0.9804943791207671,0.007026201607790296,-0.007485280258220395,-0.010349209600146736,-0.0033468403711162283,0.01056395347821808,0.021217062301048983,-0.006271182046736289,0.0018523978786344584,-0.005207580769504017,0.028953769841967198,-0.003497209615367478,0.013435182889365103,0.040807117959972584,0.0024900013963177633,0.007342180568525371,0.011611988336533992,0.09095462398631457,0.004027487255725684,-0.01901945399151972,0.02664947885239111,0.0070698552302549626,-0.005113336012051988,0.0011076200729827938,0.009208344441255198,-0.03246670874050539,-1.203171967398115e-05,-0.019012278263206003,-0.0027010948382210974
169,-0.09409453393882967,0.39171275035209385,-0.07594318356303184,-0.30178636704370326,0.36449826707751654,0.026645808885221133,-0.02792058481654532,0.06433294787746897,-0.058163308601213444,-0.03466669871076941,0.017224669724738535,-0.2776272896204523,-0.02959085777601213,-0.03196642828352349,0.16507804147210234,-0.05775611400661022,0.46678926916748253,-0.19409696947562247,0.03138178291586128,-0.10633098582352966,-0.38137091716460914,-0.4097728216973381,-0.2846252569906488,-0.478192500605522,-0.09937602781534179,-0.06176571560993482,-0.22589564220651445,-0.03683798210744951,0.2500042773723017,-0.1413165153570783,0.0010485390646959329,-0.20940557607998833,-0.09765484362439336,-0.07209777772649432,0.1910709036889673,-0.2124817688394362,0.2445485377170142,-0.0922096509793503,0.32688436178789265,0.19200641592216447,0.14214189732482835,-0.08287959936004606,0.14363930526843693,0.07463431387417359,0.06684693025089576,0.30597348906994,0.039244779970818766,0.17910705673355024,0.03506257492451301,0.06419234557385542,-0.1887120660094653,-0.005642202397358877,0.2274518452320882,0.16074677334590845,-0.015498364413906975,-0.04892886603483385,0.0722179243050089,0.024190396048493434,-0.018221223947437377,-0.08106815982991772,0.0338563651455963,-0.021280755788587544,0.017751302633078385,-0.0040574242450863935,0.022037780909564493,-0.06607804927598757,-0.15986886774119066,-0.01412063223146991,-0.10964165454187344,-0.09203859551256043,0.012748990114143514,-0.01912873901345824,0.0326150079219929,-0.02018451199182828,0.007633863531385798,-0.008386355488784993,0.004254051717918817,-0.0071195330258179215,0.006328573891321835,-0.9804943791207672,0.0070262016077904405,-0.0074852802582204,-0.010349209600146887,-0.0033468403711160223,0.010563953478218036,0.021217062301048896,-0.006271182046736404,0.0018523978786342506,-0.005207580769503738,0.02895376984196712,-0.0034972096153675493,0.013435182889365233,0.04080711795997262,0.0024900013963178405,0.007342180568525813,0.011611988336533907,0.0909546239863146,0.004027487255725582,-0.01901945399151978,0.02664947885239098,0.007069855230255026,-0.005113336012052168,0.0011076200729827333,0.009208344441255154,-0.0324667087405054,-1.20317196738044e-05,-0.019012278263206076,-0.0027010948382210514
170,-0.3839120069752095,0.08184343106258175,0.24637130383098213,-0.018109686098875335,-0.0550152978858411,0.09017563019891514,-0.09781662954763301,-0.015808243137313698,0.3465000806897361,0.15890289033140645,0.20007088239252008,-0.05599539933025349,0.09188206358469282,0.31022529215187306,0.4686534482034997,0.004118790907614657,0.07143164169798281,-0.10121123069023295,0.12857399084317728,-0.13808421985347213,0.14207428417640025,0.33390365916177656,-0.1818741104630203,-0.0754927801123667,-0.12965884783254722,0.13416610667814194,-0.09410192408898817,-0.25727443650562515,0.08447372479272186,-0.024504576943780738,0.031213886244352985,0.06504965540135023,-0.05435660324870127,0.1248150303893399,0.034851519742513,0.10929982273310537,0.06931106169467792,-0.23451181205681218,-0.030209030728707224,-0.46024760785036567,-0.0689023563270316,-0.19690124818315233,-0.15022449111564148,0.25822766530406344,-0.011759425704720284,-0.14639877208181382,-0.11158880982821558,-0.10555895804787409,0.017368346539596957,0.04671094447303324,0.06879835664898568,0.1925271681023317,0.15839522477955742,0.013386661748711365,-0.28298660501124984,-0.0326200638770673,0.012115511046637285,0.1936796301808192,0.020959606636011485,0.0021418970914363735,-0.054333342055793536,0.04242667243604997,0.08020399210419756,0.0829439192060975,-0.11227030907347449,-0.0037320239048385475,0.08271978011297759,-0.05642488435749068,0.005391791176776821,0.04172691540916573,0.029946449805608188,-0.003590852368113194,-0.03502738887021181,0.010887262074651752,-0.0013655726571023476,-0.02072105495041944,0.0019480152071759936,-0.0052847567566094,0.0002469302646931448,-0.9804943791207672,0.0070262016077901985,-0.007485280258220447,-0.01034920960014661,-0.0033468403711161346,0.010563953478218101,0.021217062301048865,-0.0062711820467362955,0.0018523978786343543,-0.00520758076950385,0.028953769841967385,-0.003497209615367631,0.01343518288936513,0.04080711795997261,0.002490001396317694,0.0073421805685255515,0.011611988336534016,0.09095462398631465,0.004027487255725795,-0.019019453991519705,0.02664947885239125,0.007069855230255039,-0.005113336012052106,0.001107620072982877,0.009208344441255385,-0.03246670874050546,-1.2031719674021916e-05,-0.019012278263206252,-0.0027010948382210696
171,0.6112691820802822,-0.7630068673958421,-0.12974540786235575,0.12155445113602137,-0.05824721386471392,-0.03969122389468852,-0.17557843812391824,-0.6546275595859699,-0.3791895639877219,0.19031726398531315,-0.35812907780407194,-0.13526660895404816,0.05181505613359629,-0.22372601437070003,-0.0981282962359361,-0.370085007381802,-0.05543506377951289,0.4090908452100199,0.0021676523378413902,0.11431003215884204,-0.048046346783764945,-0.2828713117763629,0.03261840846843985,-0.14256475017456383,-0.6164614456053948,-0.16666680280814664,0.07049030700661389,-0.35920980749942033,0.3827719155875582,-0.2937370618210455,0.1499374888024272,0.29309543079710515,0.2697248471927857,0.06466472870998985,0.013619911695279034,-0.3262325202461141,-0.2831266461867462,-0.12642346167126545,0.1695730669112036,-0.043651729210437105,0.015157477468671625,-0.22912312907206372,-0.19612293097260886,0.2917524507427697,-0.03400693823437859,0.012178043090449718,-0.008579125940396354,-0.009793760806276034,0.1229347624589807,-0.08228575680802937,-0.0047028936923188885,-0.018591979165739687,-0.014772247962181826,0.035851068700797475,0.01247853973393629,-0.07241090120446306,0.36467707740723315,-0.01635925688704409,-0.04943598042528424,0.3116063633677852,0.210267995937641,0.1800669565029499,0.05682942224161386,0.04275542014868572,0.17508825070576992,-0.11516570266950248,-0.13021020114014978,-0.30003080878575544,-0.079892071719131,-0.046860730807900895,0.06003564929917925,-0.04466883632402083,0.03642169844132465,-0.02650052760744848,0.015939835746634178,-0.02379137735971059,-0.0041921070028512865,-0.00845072431518831,0.003164237591776456,-0.9804943791207678,0.007026201607790482,-0.00748528025822051,-0.010349209600146967,-0.003346840371115875,0.010563953478218027,0.021217062301048886,-0.006271182046736388,0.001852397878634312,-0.005207580769503729,0.02895376984196696,-0.0034972096153676243,0.013435182889365238,0.040807117959972564,0.0024900013963178036,0.007342180568525712,0.011611988336534205,0.09095462398631465,0.004027487255725749,-0.019019453991519875,0.0266494788523911,0.007069855230255158,-0.005113336012052122,0.001107620072982272,0.009208344441254734,-0.032466708740505494,-1.2031719673832383e-05,-0.01901227826320613,-0.0027010948382208367
172,-0.35162765110597616,0.3201087492447452,-0.15473688384209883,0.08964571467478272,0.0981614325312016,0.23131091035851006,0.020277601965068694,-0.020736123955422184,0.20807764857405292,-0.08232718554248487,0.30947027420386825,0.519941097378467,0.3727101614110718,0.16565532478832923,-0.048438442036393255,0.13455243337593234,-0.27652798328870454,0.4729076395324334,-0.09062121381210424,-0.16925834552800814,0.24814997912067727,0.16808591847513737,-0.3531035412954606,0.1786809695728834,-0.2674711937684964,0.271915487629917,-0.12554110511729516,-0.37212465587040644,0.07871309509103289,0.02899862991082688,-0.053167746241475695,0.15802462361996467,0.054334115035847154,0.16314105020610872,0.04420638109961527,-0.18159740330767962,-0.21194455489033862,0.20374162739891788,-0.48532871774405445,0.03411850513648959,-0.40882248707273044,-0.3733666840980171,1.1062564106016737,0.32198254281018207,0.721351918123375,-0.16024726588591523,-0.12608234120389725,0.6466527379965374,0.07876936144716018,0.5738447211346323,0.04134499820375797,-0.27866111492702594,0.12971434889228312,0.05314536389049322,-0.230396626816073,-0.1853261691556846,0.18490982184033147,-0.2225909828460528,-0.0065310377050822295,-0.19970005450887726,0.09977354195876109,-0.09985207203061941,0.04775745230862551,0.04501335246465931,-0.03999340842901859,-0.12609187285764498,0.05290759730531954,0.05266927161936524,-0.03244013337747355,-0.06530978061760302,-0.0029435880651425875,-0.019610648146068634,0.010756614717284922,-0.014581734382210946,0.0028024483259338063,-0.005539363521791454,0.00109773591031006,-0.007782527137833577,0.0017595868352533977,-0.9804943791207672,0.007026201607790587,-0.007485280258220631,-0.01034920960014681,-0.003346840371115784,0.010563953478218108,0.02121706230104876,-0.006271182046736143,0.0018523978786343335,-0.005207580769503954,0.02895376984196712,-0.0034972096153675267,0.01343518288936513,0.04080711795997253,0.002490001396318034,0.0073421805685255515,0.01161198833653403,0.09095462398631465,0.004027487255726156,-0.019019453991519775,0.026649478852391,0.007069855230255053,-0.005113336012052224,0.0011076200729828493,0.009208344441255163,-0.032466708740505376,-1.2031719673654155e-05,-0.019012278263206017,-0.002701094838221361
173,-0.12633346160331158,-0.3663416990197762,0.48577675023472705,-0.11752178893241555,0.14795793596980564,0.05139055951592717,0.08197589599007095,0.12443154838829933,0.15758461805243762,0.1372072536543938,0.05617563710225188,0.06439461709297184,0.14290165617744338,-0.11657354244766091,0.04650512327492549,0.08942756742725194,0.2201717266736473,0.09087171671881773,-0.22153311858934455,-0.19929436311528084,0.13333888793393103,0.2669029628166152,-0.17351080958387327,0.0053797274952462875,0.26163333963946483,0.042871835549012374,0.18985095150504427,-0.02545809560659201,0.12111105085510886,0.03445710642390468,-0.05774144166401315,-0.0372560820568585,-0.07984761318225113,0.12047393869257679,0.05054994552550969,0.0461373781835205,-0.1561310006304554,0.04290725620616632,0.03477407402377449,0.03317163376427293,-0.055365782505860925,0.08885112769397124,-0.0012255165507519352,-0.1267396952435602,-0.20633333796153097,-0.025610652962060793,-0.06374012741887276,-0.004007826130029704,-0.06217127710777569,0.01527496014785445,0.013595440494956023,-0.0020523296462218146,0.08402108093009045,-0.09813345515308741,-0.024388311375982834,0.047914670118237704,0.09429466298386258,-0.25490215015906637,-0.07060799946598789,0.038495715504990244,-0.05057831592141309,-0.0378397412664858,-0.10592396430608252,0.038560605605111015,0.1632044096448428,-0.11815505232442698,-0.09187443390096177,-0.05134232777528161,-0.06935272030794555,0.0012424941132165488,0.024803024865234728,-0.01045332903975736,0.03379697092419534,0.004190119849966526,0.0029137982576234937,0.014494851844627133,0.018074703416723424,-0.00814574139360555,-0.008018975385570096,-0.9804943791207672,0.007026201607790369,-0.007485280258220402,-0.01034920960014667,-0.003346840371116019,0.010563953478218214,0.021217062301048945,-0.006271182046736307,0.0018523978786342727,-0.005207580769503701,0.028953769841967233,-0.0034972096153674343,0.013435182889365016,0.04080711795997263,0.0024900013963177177,0.007342180568525586,0.011611988336534112,0.09095462398631465,0.004027487255725684,-0.01901945399151971,0.026649478852391228,0.007069855230254914,-0.005113336012052286,0.001107620072982798,0.009208344441255175,-0.03246670874050532,-1.2031719673802401e-05,-0.019012278263206138,-0.0027010948382211754
174,0.09635896950166353,0.35320278230451674,-0.13815304886632251,0.18882397209826235,0.22312246827211313,-0.19188511652793883,0.11142296182550172,0.1102362103502421,0.16433987352461624,-0.2565281401552516,0.10733274080115282,0.1694820549459146,-0.19557496361581425,0.11692863028303006,-0.007013498205797753,-0.11028547272351018,-0.2893919338392231,0.14136371000234504,0.26914391697387696,-0.24878485992258154,-0.04858142050213858,0.12084736354304622,-0.2794682125254003,0.08926049898616698,-0.23360897503548314,0.13025857744269168,0.08879094070192711,-0.049496739762549966,0.17327541594404536,-0.18608089021711324,0.011704210994139166,-0.18973762663069207,0.29088685770258943,0.1946932533172536,-0.021181071947007888,0.0562065731768239,0.3342338751705239,0.073042797703082,0.07954263822774121,0.19840807437810618,0.016794808097469423,-0.2568157524645524,-0.27640385621943586,0.32487637185689777,-0.16922691050370195,-0.05804503795192612,0.14258567358166543,0.22785055099115137,-0.12059055115918854,0.019621116357544804,-0.19072107005676683,0.14907207706343498,-0.03334076500392089,0.07053750148623157,-0.14467272550550048,-0.0606985337804354,-0.12462495853027267,-0.19463386606884092,-0.025431205439801444,0.010908810819021493,-0.07154386645058265,-0.014063228164650996,0.049709767787399016,0.06573761191904962,0.09971209319720009,0.17723900074351945,0.015423347536311104,0.22682220931185423,-0.2660498208122897,-0.027845500596164117,-0.24932445223796382,0.045062757747329395,0.08206256329602056,-0.09690129970538942,-0.01238711693435677,0.01322326390991623,-0.0110169861630571,0.006248002912076171,0.006837470286367358,-0.9804943791207668,0.007026201607790171,-0.007485280258220548,-0.010349209600146651,-0.0033468403711159923,0.010563953478218212,0.021217062301049052,-0.006271182046736323,0.0018523978786342294,-0.005207580769503732,0.028953769841967347,-0.003497209615367485,0.013435182889365283,0.0408071179599725,0.0024900013963177355,0.007342180568525406,0.011611988336534011,0.0909546239863147,0.004027487255725407,-0.01901945399151958,0.026649478852391096,0.007069855230254782,-0.0051133360120523075,0.0011076200729826411,0.0092083444412551,-0.032466708740505584,-1.2031719673847577e-05,-0.019012278263206044,-0.0027010948382211806
175,-0.09726008079314043,0.12429433452995657,0.24675985133473624,-0.13065138499893958,0.3899346246853119,0.016300468154745555,0.12983883270551558,0.008637049331858089,-0.05491767391212275,0.03009539066645337,0.015026736941794573,0.2850121922148813,0.3514294028627448,0.14407456251130474,-0.03411014285036996,-0.12556537342000612,0.10697087068924949,-0.1464226746813727,-0.11675540942128418,-0.17223029478841315,0.051764497731321406,-0.33721941052715343,-0.1420639630759443,-0.1810606110648163,-0.17535118885285597,0.021877620538963343,-0.1681666770079686,-0.25413625020455066,0.1475409783786291,-0.011647313006522648,-0.040316406664964874,-0.0790555251333105,0.12071807395398845,0.3313874168521209,0.02035902895635171,0.13950208410857948,-0.18547303370345836,0.14756920887157582,0.16787784629484748,-0.0468762740779949,-0.062357365548406596,0.043813408026944986,-0.16953411963313592,-0.05192238187244539,-0.02731954139343342,0.05395578259868369,0.23352310977883947,0.070724287652856,-0.0647940677183568,-0.018365368531127104,-0.026729510136477095,-0.01463690470860769,-0.07944811196234924,-0.021717620413561955,0.08271309008299037,-0.09316973597984796,0.16188257919709256,0.045805517946221896,-0.07788666674614038,-0.16836467981209,-0.04208516671350117,-0.09888758390728973,0.1870486557873966,0.1271159244777152,0.051817282657990064,-0.15027324735051242,-0.04055933296923456,-0.004552495522609098,-0.1059027323360526,-0.03489764590938567,-0.00269991864615193,-0.010508453642662874,-0.019539595793808703,-0.007155161763517888,0.004827525163417817,-0.012272429021568786,-0.011831169879917294,-0.003721664301229603,0.015521317505142745,-0.9804943791207668,0.007026201607790357,-0.007485280258220456,-0.010349209600146724,-0.003346840371116036,0.010563953478218119,0.021217062301049035,-0.0062711820467362235,0.0018523978786341812,-0.005207580769503794,0.028953769841967146,-0.003497209615367563,0.013435182889365122,0.040807117959972494,0.0024900013963177815,0.007342180568525674,0.011611988336534105,0.09095462398631468,0.004027487255725707,-0.01901945399151978,0.026649478852391058,0.007069855230254908,-0.0051133360120522095,0.0011076200729828027,0.00920834444125503,-0.03246670874050551,-1.2031719673905014e-05,-0.01901227826320621,-0.0027010948382210896
176,0.21247635728421468,-0.5112092867157669,0.3647139009883553,-0.17221659701677,0.21060145703006758,0.4954756183335117,0.3235890352190448,0.15425081459197423,-0.29153410225404464,0.2652857906583952,0.8898942920948282,0.5949262893327337,-0.18941619863974193,0.5123054927423685,-0.14751655402084904,-0.1289400316297642,0.080851388421339,0.19286462585330766,0.023755504914322986,0.03226076718878695,0.057532631119187314,-0.43277779758037493,0.2070919757050914,-0.31515772018035987,0.3893224752014979,0.06790574340445966,-0.12335061651447314,0.10336424900281162,0.21381993279866485,-0.24171418599782651,0.038910123358035544,0.06553866258454688,-0.11982080435171287,0.2802578230381168,-0.044250094526082334,-0.020057397846526128,-0.15967074602910492,0.2988180009890592,-0.02613874795880272,0.17562973312186234,0.07678984169896039,0.1987099682926737,-0.18759364283526647,-0.08476361698619149,-0.05228679255617695,-0.18243678023681453,-0.24877048705480212,0.05032035363787794,-0.14849686910546864,-0.0016874258280621028,0.03825633898630325,-0.07861850045196529,0.04158726430029423,-0.005587039354272697,-0.016222294560696966,0.038702119188124134,0.10938378435109636,0.14594835443590762,0.04013775269678885,0.09172080709518628,-0.007148348064176905,0.07731488315125913,-0.07805637218449221,-0.05628450227074644,-0.05358235486013278,0.11090018380545655,-0.004069108813032163,0.09648825523630612,-0.05062671365442015,-0.05578884872738426,-0.0633823463008825,-0.005002971710893222,0.04025192271704144,-0.05196367324749935,0.01402372470546328,0.000842070183993393,-0.010616995725709122,-0.015309843857143533,0.0019332220890061356,-0.980494379120767,0.007026201607790232,-0.0074852802582204,-0.010349209600146625,-0.0033468403711160535,0.010563953478218056,0.021217062301049017,-0.006271182046736376,0.0018523978786340182,-0.005207580769503891,0.028953769841967042,-0.0034972096153676256,0.01343518288936517,0.04080711795997249,0.002490001396317849,0.007342180568525563,0.011611988336533817,0.09095462398631461,0.00402748725572579,-0.019019453991519726,0.026649478852391002,0.00706985523025462,-0.00511333601205231,0.0011076200729828998,0.00920834444125509,-0.03246670874050536,-1.2031719673963127e-05,-0.019012278263206308,-0.0027010948382211243
177,0.04585831160390732,-0.4018051027868787,-0.015160320841350697,-0.31311118287648265,0.06402612921752494,0.09392336489892011,0.0030369277029685033,0.0891252354037283,-0.17064568146388373,0.00703093542580336,0.4193506251913449,0.265327013544378,0.26231544419772873,-0.2653944098411673,0.12281024721717322,-0.11373907214384149,0.0228725299325043,0.07806363474621197,-0.016059229324531146,-0.17364282607225587,-0.13814132162647041,-0.30044803113129165,0.009537234074827492,0.17062768965314612,-0.2401339688615501,-0.14718368610312627,0.30427865495753537,0.12919078281024907,0.15643901085760786,0.11952407216672827,0.03691094464968185,0.0008461768743408788,-0.03859262719091708,0.07459338155663703,0.22572396433235709,0.0696323704825261,-0.01650186567984389,-0.07085984603240492,0.14779365574130807,-0.06377403224453808,-0.0723943978786813,0.347036504430499,0.16656629530710873,0.21249321738626697,-0.19638877586015116,-0.045832904781134325,-0.16024994723314956,0.015350021291022831,-0.04849353355275846,-0.06852382720464015,0.07694328283915666,0.1099215426697049,0.10331662150894741,-0.020082795332782167,0.010122988877058063,0.09372727684320219,-0.2123420703148388,-0.023312084563248205,-0.10492361485005613,0.0210476552352884,0.10831498651067185,-0.20187531553495708,0.1055211291422783,-0.04004333370441677,0.1142128857913293,0.010570326380231275,0.14150380819840283,0.007890696997374934,0.019812871997965397,-0.01025238718951116,-0.02137611251877896,-0.019612885969569494,0.043131040965118196,-0.02085225155956362,0.005017268740659959,0.010157618916849227,0.005810568111823628,-0.00826221977853796,0.0009980746539537985,-0.9804943791207673,0.007026201607790272,-0.007485280258220351,-0.01034920960014671,-0.003346840371115892,0.01056395347821809,0.02121706230104889,-0.006271182046736338,0.0018523978786343074,-0.005207580769503628,0.028953769841967212,-0.0034972096153674274,0.013435182889365207,0.04080711795997241,0.00249000139631786,0.007342180568525746,0.011611988336533955,0.09095462398631463,0.004027487255725668,-0.019019453991519848,0.02664947885239113,0.007069855230254907,-0.005113336012052173,0.001107620072982798,0.009208344441255178,-0.03246670874050533,-1.2031719673909954e-05,-0.019012278263206218,-0.002701094838221245
178,-0.0196616569006192,-0.2525380406209174,0.17185834211921824,-0.1266464265995526,0.2160627069272251,-0.04444294940874701,0.0747610589858285,-0.060014031357755994,-0.32457966194800925,-0.11815021207772607,0.30359840709564545,0.08566786660781203,-0.1408182996937019,-0.17153653319150575,-0.07032461065095733,-0.2697066670589872,-0.2891327656705031,-0.1630733070461767,0.04383195078598559,-0.21962562357708418,0.23734057811955725,-0.4116679291343108,-0.010395964876310792,0.2586630406010951,0.07177727992579896,-0.11060204867227943,-0.1749457580221162,-0.2193831017394513,0.2559465771730693,-0.07411990999469568,-0.032019435791662276,-0.3180030716765097,0.21392560293692656,0.0009284405935806199,0.10723776403391336,-0.1341828795566404,0.07838803167374797,-0.046925836114965626,-0.1770075357378654,-0.03547341804281138,0.1929524742577285,0.1703699336573242,-0.04189338105603365,-0.11886578825402971,-0.13116577035560317,-0.08554784007638017,-0.11740518882266675,0.15329536149902118,0.06829832103556178,0.1550023745474547,-0.0198248170631293,-0.06254694352633296,0.1660923907433909,-0.05001210503490265,0.03534026408120937,0.05836498216413394,-0.06845831553006912,-0.07946225604592322,-0.005368993158762905,0.023153399251437647,0.08847086222819635,0.023640298181557606,-0.0036277078499842882,0.08291589769276038,0.18690770914705662,-0.09406562691433504,0.0013050574361146172,0.011039098089312761,0.014233149764984266,-0.057020717320640575,0.014643128000375535,-0.007731644889119061,-0.026890058914846006,0.015676541329524354,0.008783386729469274,0.008671116084585696,0.01563103314890358,-0.0053152049255639,-0.0007628931959429104,-0.9804943791207671,0.007026201607790496,-0.007485280258220407,-0.01034920960014676,-0.0033468403711159425,0.01056395347821814,0.02121706230104905,-0.006271182046736196,0.0018523978786343235,-0.0052075807695037245,0.028953769841967136,-0.0034972096153675285,0.013435182889365242,0.040807117959972584,0.002490001396317672,0.007342180568525549,0.011611988336533955,0.09095462398631465,0.004027487255725582,-0.019019453991519754,0.02664947885239126,0.007069855230254825,-0.005113336012052234,0.001107620072982761,0.009208344441255076,-0.032466708740505335,-1.203171967404119e-05,-0.019012278263206214,-0.0027010948382211277
